---------------------------------------------------------------------------------------------------------------------------------------------------
|Sol.pedido|Pos.|Fe.solic. |Material|Creado por|Texto breve                             |Pedido    |  Cantidad|Ce. |GCp||B|Gest.       |Stat.trat.|
|1300130987|  30|31.01.2024|80004385|YEIMTORA  |ALQUILER PLANTA ELECTRICA               |4200338312|        2 |CA15|RD2|| |            |03        |
|1300130987|  40|31.01.2024|80017041|YEIMTORA  |SERVICIOS CONTRATADOS EVENTOS           |4200338312|        4 |CA15|RD2|| |            |03        |
|50972125  |  10|30.01.2024|80014439|INGRPOVO  |AYB ALMUERZO                            |          |        9 |CA65|RD4|| |            |03        |
|50972125  |  20|30.01.2024|80014439|INGRPOVO  |AYB ALMUERZO                            |          |        9 |CA65|RD4|| |            |03        |
|50972125  |  30|30.01.2024|80014439|INGRPOVO  |AYB ALMUERZO                            |          |       35 |CA65|RD4|| |            |03        |
|50972125  |  40|30.01.2024|80014439|INGRPOVO  |AYB ALMUERZO                            |          |       12 |CA65|RD4|| |            |03        |
|50972125  |  50|30.01.2024|80014439|INGRPOVO  |AYB ALMUERZO                            |          |       35 |CA65|RD4|| |            |03        |
|50972125  |  60|30.01.2024|80014439|INGRPOVO  |AYB ALMUERZO                            |          |       35 |CA65|RD4|| |            |03        |
|50972125  |  70|30.01.2024|80014442|INGRPOVO  |AYB BEBIDAS HIDRATANTES NO ALCOHOLICAS  |          |       35 |CA65|RD4|| |            |03        |
|50972125  |  80|30.01.2024|80014442|INGRPOVO  |AYB BEBIDAS HIDRATANTES NO ALCOHOLICAS  |          |       35 |CA65|RD4|| |            |03        |
|50972125  |  90|30.01.2024|80013126|INGRPOVO  |SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50972125  | 100|30.01.2024|80001088|INGRPOVO  |TICKETS  PUBLICITARIOS                  |          |       35 |CA65|RD4|| |            |03        |
|50972125  | 110|30.01.2024|80013126|INGRPOVO  |SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50971396  |  10|24.01.2024|80000904|JORGPINM  |AYB TORNEO DE PATINAJE                  |          |        1 |CA82|RD5|| |            |03        |
|50971396  |  20|24.01.2024|80000904|JORGPINM  |AYB TORNEO DE BALONCESTO                |          |        1 |CA82|RD5|| |            |03        |
|50971396  |  30|24.01.2024|80000904|JORGPINM  |AYB GRAND SLAM                          |          |        1 |CA82|RD5|| |            |03        |
|50971332  |  10|23.01.2024|95013458|LINASANCOS|SOBRE PORTALLAVE IMPRESO PAQX250        |          |    6.000 |CA09|SEG|| |            |03        |
|50971151  |  10|22.01.2024|80002475|MARIFORO  |SEGURO DE ACCIDENTES                    |          |        1 |CA09|C54|| |            |03        |
|50970952  |  10|19.01.2024|80019114|JORGMENC  |CINECOLOMBIA BONO 2D                    |          |      300 |CA65|RD4|| |            |03        |
|50970952  |  20|19.01.2024|80020683|JORGMENC  |CINECOLOMBIA BONO COMBO 1               |          |      300 |CA65|RD4|| |            |03        |
|50970661  |  10|18.01.2024|80009943|MARIFCASVA|ENTRADA PARQUES EVENTOS EXENTO          |          |      100 |CA65|RD4|| |            |03        |
|50970661  |  20|18.01.2024|80000904|MARIFCASVA|REFRIGERIO INTERNO                      |          |       95 |CA65|RD4|| |            |03        |
|50970661  |  30|18.01.2024|80014439|MARIFCASVA|AYB ALMUERZO                            |          |       67 |CA65|RD4|| |            |03        |
|50970661  |  40|18.01.2024|80026070|MARIFCASVA|IMP CONSUMO BOLSA PARQUES               |          |        1 |CA65|RD4|| |            |03        |
|50970661  |  50|18.01.2024|80009943|MARIFCASVA|ENTRADA PARQUES EVENTOS EXENTO          |          |       47 |CA65|RD4|| |            |03        |
|50970661  |  60|18.01.2024|80000904|MARIFCASVA|REFRIGERIO INTERNO                      |          |       48 |CA65|RD4|| |            |03        |
|50970661  |  70|18.01.2024|80014439|MARIFCASVA|AYB ALMUERZO                            |          |       48 |CA65|RD4|| |            |03        |
|50970836  |  10|18.01.2024|80014412|CRISCORREI|ALQUILER SALONES                        |          |        1 |CA65|RD4|| |            |03        |
|50970836  |  20|18.01.2024|80014439|CRISCORREI|AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
|50970534  |  10|16.01.2024|95024379|NINIFORFOR|MALETIN DE EQUIPO DE REANIMACION        |          |        2 |CS12|SAS|| |            |03        |
|50970253  |  10|15.01.2024|95024379|ANDRGOMGON|MALETIN DE EQUIPO DE REANIMACION        |          |        2 |CA04|SAS|| |            |03        |
|50969822  |  10|11.01.2024|80009943|CRISCORREI|ENTRADA PARQUES EVENTOS EXENTO          |          |    1.400 |CA65|RD4|| |            |03        |
|50969822  |  20|11.01.2024|80014439|CRISCORREI|AYB ALMUERZO                            |          |    1.400 |CA65|RD4|| |            |03        |
|50969822  |  30|11.01.2024|80014442|CRISCORREI|AYB BEBIDAS HIDRATANTES NO ALCOHOLICAS  |          |    1.400 |CA65|RD4|| |            |03        |
|50969822  |  40|11.01.2024|80014439|CRISCORREI|AYB ALMUERZO                            |          |       20 |CA65|RD4|| |            |03        |
|50969822  |  50|11.01.2024|80014442|CRISCORREI|AYB BEBIDAS HIDRATANTES NO ALCOHOLICAS  |          |       20 |CA65|RD4|| |            |03        |
|50969864  |  10|11.01.2024|80014439|INGRPOVO  |NO SE FACTURA SE GENERA LA FACTURA CON  |          |        1 |CA65|RD4|| |            |03        |
|50969864  |  20|11.01.2024|80013126|INGRPOVO  |PEDIDO 8002239192                       |          |        1 |CA65|RD4|| |            |03        |
|50969864  |  30|11.01.2024|80014413|INGRPOVO  |EVENTOS ARTISTICOS                      |          |        1 |CA65|RD4|| |            |03        |
|50969881  |  10|11.01.2024|95024379|NINIFORFOR|MALETIN DE EQUIPO DE REANIMACION        |          |        2 |CS12|SEG|| |            |03        |
|50969708  |  10|10.01.2024|95023088|KATHRINR  |CARNET PRUEBAS RAPIDAS VIH SIFILIS AMAR |          |      500 |CA04|SAS|| |            |03        |
|50969708  |  20|10.01.2024|95026556|KATHRINR  |STICKERS LAVADO DE MANOS GEL            |          |       30 |CA04|SAS|| |            |03        |
|50969708  |  30|10.01.2024|95026802|KATHRINR  |CARNET PRUEBAS RAPIDAS                  |          |      500 |CA04|SAS|| |            |03        |
|50969708  |  40|10.01.2024|95023196|KATHRINR  |HABLADOR LAVADO DE MANOS GENERICO       |          |       50 |CA04|SAS|| |            |03        |
|50969708  |  50|10.01.2024|95022754|KATHRINR  |HABLADOR LAVADO DE MANOS - 5 MOMENTOS   |          |       50 |CA04|SAS|| |            |03        |
|50969725  |  10|10.01.2024|95026588|CAROGOAR  |HABLADOR BAÑOS                          |          |       20 |CS73|SAS|| |            |03        |
|50969725  |  20|10.01.2024|95026802|CAROGOAR  |CARNET PRUEBAS RAPIDAS                  |          |      200 |CS73|SAS|| |            |03        |
|50969725  |  30|10.01.2024|95026594|CAROGOAR  |CARNET PRUEBAS RAPIDAS VIH              |          |      200 |CS73|SAS|| |            |03        |
|50969725  |  40|10.01.2024|95025812|CAROGOAR  |IMAN CANALES                            |          |      500 |CS73|SAS|| |            |03        |
|50969725  |  50|10.01.2024|95025622|CAROGOAR  |HISTORIA CLINICA MANUAL                 |          |      200 |CS73|SAS|| |            |03        |
|50969404  |  10|09.01.2024|80017107|SANDROLSAN|ENTRADA SITIOS DE INTERES EVENTOS       |          |        1 |CA65|RD4|| |            |03        |
|50969404  |  20|09.01.2024|80014439|SANDROLSAN|AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
|50969286  |  10|04.01.2024|80009943|ANGIROZCAR|ENTRADA PARQUES EVENTOS EXENTO          |          |      126 |CA65|RD4|| |            |03        |
|50969286  |  20|04.01.2024|80000904|ANGIROZCAR|REFRIGERIO INTERNO                      |          |        2 |CA65|RD4|| |            |03        |
|50969286  |  30|04.01.2024|80026070|ANGIROZCAR|IMP CONSUMO BOLSA PARQUES               |          |      113 |CA65|RD4|| |            |03        |
|50969327  |  10|04.01.2024|80009943|SANDROLSAN|ACTIVIDADES DIAN                        |          |        1 |CA65|RD4|| |            |03        |
|50968743  |  10|30.12.2023|80014439|IDALROJG  |AYB ALMUERZO                            |          |      600 |CA65|RD4|| |            |03        |
|50968743  |  20|30.12.2023|80000904|IDALROJG  |REFRIGERIO INTERNO                      |          |        1 |CA65|RD4|| |            |03        |
|50968743  |  30|30.12.2023|80014442|IDALROJG  |AYB BEBIDAS HIDRATANTES NO ALCOHOLICAS  |          |      600 |CA65|RD4|| |            |03        |
|50968743  |  40|30.12.2023|80000904|IDALROJG  |REFRIGERIO INTERNO                      |          |      200 |CA65|RD4|| |            |03        |
|50968743  |  50|30.12.2023|80020705|IDALROJG  |BEBIDAS ALCOHOLICAS EVENTOS EXT.        |          |        1 |CA65|RD4|| |            |03        |
|50968743  |  60|30.12.2023|80004675|IDALROJG  |SERVICIO DE MESEROS DIURNO - EXT        |          |        1 |CA65|RD4|| |            |03        |
|50968743  |  70|30.12.2023|80001067|IDALROJG  |ACCESORIOS DE SONIDO                    |          |        1 |CA65|RD4|| |            |03        |
|50968446  |  10|28.12.2023|80019735|ANGIROZCAR|SERVICIO TALLERES 3009                  |          |        1 |CA65|RD4|| |            |03        |
|50968447  |  10|28.12.2023|80001035|CRISCORREI|CARPAS 2 X 2                            |          |        3 |CA65|RD4|| |            |03        |
|50968447  |  20|28.12.2023|80001140|CRISCORREI|TRANSPORTE DE MATERIALES                |          |        2 |CA65|RD4|| |            |03        |
|50968516  |  10|27.12.2023|80009943|VALEMARH  |ENTRADA PARQUES EVENTOS EXENTO          |          |        1 |CA65|RD4|| |            |03        |
|50968382  |  10|22.12.2023|95023088|ANDRGOMGON|CARNET PRUEBAS RAPIDAS VIH SIFILIS AMAR |          |      500 |CA04|SAS|| |            |03        |
|50968382  |  20|22.12.2023|95022758|ANDRGOMGON|HOJA NORMOGRAMA GESTANTES               |          |      500 |CA04|SAS|| |            |03        |
|50968108  |  10|21.12.2023|80000904|ANGIROZCAR|REFRIGERIO INTERNO                      |          |        5 |CA65|RD4|| |            |03        |
|50968108  |  20|21.12.2023|80000904|ANGIROZCAR|REFRIGERIO INTERNO                      |          |        5 |CA65|RD4|| |            |03        |
|50968108  |  30|21.12.2023|80000904|ANGIROZCAR|REFRIGERIO INTERNO                      |          |       20 |CA65|RD4|| |            |03        |
|50968108  |  40|21.12.2023|80000904|ANGIROZCAR|REFRIGERIO INTERNO                      |          |        7 |CA65|RD4|| |            |03        |
|50968108  |  50|21.12.2023|80014439|ANGIROZCAR|AYB ALMUERZO                            |          |       20 |CA65|RD4|| |            |03        |
|50968108  |  60|21.12.2023|80000904|ANGIROZCAR|REFRIGERIO INTERNO                      |          |       20 |CA65|RD4|| |            |03        |
|50968108  |  70|21.12.2023|80020704|ANGIROZCAR|BEBIDAS REFRESCANTES EVENTOS EXT        |          |       10 |CA65|RD4|| |            |03        |
|50968108  |  80|21.12.2023|80020704|ANGIROZCAR|BEBIDAS REFRESCANTES EVENTOS EXT        |          |       10 |CA65|RD4|| |            |03        |
|50968108  |  90|21.12.2023|80020705|ANGIROZCAR|BEBIDAS ALCOHOLICAS EVENTOS EXT.        |          |       17 |CA65|RD4|| |            |03        |
|50968108  | 100|21.12.2023|80020705|ANGIROZCAR|BEBIDAS ALCOHOLICAS EVENTOS EXT.        |          |       20 |CA65|RD4|| |            |03        |
|50968108  | 110|21.12.2023|80017107|ANGIROZCAR|ENTRADA SITIOS DE INTERES EVENTOS       |          |        1 |CA65|RD4|| |            |03        |
|50968108  | 120|21.12.2023|80013126|ANGIROZCAR|SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50968108  | 130|21.12.2023|80019805|ANGIROZCAR|MANILLA IMPRESA                         |          |        1 |CA65|RD4|| |            |03        |
|50968108  | 140|21.12.2023|80013126|ANGIROZCAR|SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50968127  |  10|21.12.2023|80019114|GINNSOLCAM|240 ENTRADAS 2D CINECOLOMBIA            |          |        1 |CA65|RD4|| |            |03        |
|50968127  |  20|21.12.2023|80020686|GINNSOLCAM|240 CINECOLOMBIA COMBO 3                |          |        1 |CA65|RD4|| |            |03        |
|50968127  |  40|21.12.2023|80003401|GINNSOLCAM|60 BONO ALMUERZO O CENA                 |          |        1 |CA65|RD4|| |            |03        |
|50968127  |  50|21.12.2023|80014993|GINNSOLCAM|GASTO  ADMINISTRATIVO                   |          |        1 |CA65|RD4|| |            |03        |
|50968051  |  10|20.12.2023|80000966|VALEMARH  |ORQUESTA 30 DE NOVIEMBRE                |          |        1 |CA65|RD4|| |            |03        |
|50968051  |  20|20.12.2023|80000966|VALEMARH  |ORQUESTA 30 DE NOVIEMBRE                |          |        1 |CA65|RD4|| |            |03        |
|50968056  |  10|20.12.2023|80014439|INGRDELP  |AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
|50968056  |  20|20.12.2023|80023744|INGRDELP  |PERSONAJE ITINERANTE                    |          |        1 |CA65|RD4|| |            |03        |
|50968063  |  10|20.12.2023|80030836|WILSGOMS  |MUEBLE COUNTER PUBLICITARIO             |          |        1 |CA09|H01|| |            |03        |
|50968063  |  20|20.12.2023|80030836|WILSGOMS  |MUEBLE COUNTER PUBLICITARIO             |          |        1 |CA45|H06|| |            |03        |
|1300129875|  10|20.12.2023|80026560|MARIBOJSIL|SERVICIO IMPRESIÓN                      |          |       30 |CA10|H02|| |SUMI        |03        |
|50967762  |  10|18.12.2023|80000904|JORGPINM  |AYB TORNEO DE FUTBOL MASCULINO SEDE CENT|          |        1 |CA82|RD5|| |            |03        |
|50967764  |  10|18.12.2023|80000904|JORGPINM  |AYB TORNEO DE FUTBOL MASCULINO DIREC.REG|          |        1 |CA82|RD5|| |            |03        |
|50967765  |  10|18.12.2023|80000904|JORGPINM  |AYB TORNEO DE FUTBOL FEMENINO SC Y REG. |          |        1 |CA82|RD5|| |            |03        |
|50967779  |  10|18.12.2023|80027347|CARLESPB  |PREMIACION TORNEO FUTBOL                |          |        1 |CA82|RD5|| |            |03        |
|50967779  |  20|18.12.2023|80014993|CARLESPB  |TASA ADMINISTRATIVA PREMIACION          |          |        1 |CA82|RD5|| |            |03        |
|50967805  |  10|18.12.2023|80014439|INGRDELP  |AYB ALMUERZO MUNDO AVENTURA             |          |        1 |CA65|RD4|| |            |03        |
|50967805  |  20|18.12.2023|80014439|INGRDELP  |AYB REFRIGERIO MUNDO AVENTURA           |          |        1 |CA65|RD4|| |            |03        |
|50967805  |  30|18.12.2023|80026070|INGRDELP  |IMP CONSUMO BOLSA PARQUE MUNDO AVENTURA |          |        1 |CA65|RD4|| |            |03        |
|50967805  |  40|18.12.2023|80014439|INGRDELP  |AYB ALMUERZO MULTIPARQUE                |          |        1 |CA65|RD4|| |            |03        |
|50967805  |  50|18.12.2023|80009943|INGRDELP  |ENTRADA JAIME DUQUE                     |          |        1 |CA65|RD4|| |            |03        |
|50967805  |  60|18.12.2023|80014439|INGRDELP  |AYB ALMUERZO JAIME DUQUE                |          |        1 |CA65|RD4|| |            |03        |
|50967810  |  10|18.12.2023|80028062|INGRPOVO  |SERVICIO SHOW BATUCADA                  |          |        1 |CA65|RD4|| |            |03        |
|50967810  |  20|18.12.2023|80001140|INGRPOVO  |TRANSPORTE DE MATERIALES                |          |        1 |CA65|RD4|| |            |03        |
|50967810  |  30|18.12.2023|80023744|INGRPOVO  |PERSONAJE ITINERANTE                    |          |        1 |CA65|RD4|| |            |03        |
|50967567  |  10|16.12.2023|80014441|IDALROJG  |BEBIDAS                                 |          |        1 |CA65|RD4|| |            |03        |
|50967567  |  20|16.12.2023|80001090|IDALROJG  |HORA LOCA Y SERVICIO                    |          |        1 |CA65|RD4|| |            |03        |
|50967663  |  10|16.12.2023|95026594|LESLSISCAI|CARNET PRUEBAS RAPIDAS VIH              |          |      200 |CA04|SAS|| |            |03        |
|50967663  |  20|16.12.2023|95026802|LESLSISCAI|CARNET PRUEBAS RAPIDAS                  |          |       20 |CA04|SAS|| |            |03        |
|50967552  |  10|15.12.2023|80018224|JORGMENC  |ESTACION DE CAFE SENCILLA PM            |          |      194 |CA65|RD4|| |            |03        |
|50967552  |  20|15.12.2023|80014025|JORGMENC  |SONIDO                                  |          |        1 |CA65|RD4|| |            |03        |
|50967552  |  30|15.12.2023|80014439|JORGMENC  |DESAYUNO AMERICANO                      |          |      153 |CA65|RD4|| |            |03        |
|50967552  |  40|15.12.2023|80014439|JORGMENC  |MENU EMPRESARIAL-MESA                   |          |       94 |CA65|RD4|| |            |03        |
|50967552  |  50|15.12.2023|80014412|JORGMENC  |ALQUILER DE SALON                       |          |        1 |CA65|RD4|| |            |03        |
|50967552  |  60|15.12.2023|80000961|JORGMENC  |SHOW                                    |          |        2 |CA65|RD4|| |            |03        |
|50967654  |  10|15.12.2023|77000254|ROSALADM  |LOCUCION                                |          |        1 |CA04|SAS|| |            |03        |
|50967719  |  10|15.12.2023|80013126|VALEMARH  |SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50967719  |  20|15.12.2023|80013126|VALEMARH  |SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50967719  |  30|15.12.2023|80000904|VALEMARH  |REFRIGERIO INTERNO                      |          |      250 |CA65|RD4|| |            |03        |
|50967719  |  40|15.12.2023|80014418|VALEMARH  |TRANSPORTE CARGA EVENTOS                |          |        1 |CA65|RD4|| |            |03        |
|50967719  |  50|15.12.2023|80014418|VALEMARH  |TRANSPORTE CARGA EVENTOS                |          |        1 |CA65|RD4|| |            |03        |
|50967719  |  60|15.12.2023|80000904|VALEMARH  |REFRIGERIO INTERNO                      |          |       20 |CA65|RD4|| |            |03        |
|50967719  |  70|15.12.2023|80000904|VALEMARH  |REFRIGERIO INTERNO                      |          |       20 |CA65|RD4|| |            |03        |
|50967719  |  80|15.12.2023|80000989|VALEMARH  | SERVICIO TRANSPORTE AMBULANCIA         |          |        1 |CA65|RD4|| |            |03        |
|50967719  |  90|15.12.2023|80013126|VALEMARH  |SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50967720  |  10|15.12.2023|80013126|VALEMARH  |SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50967720  |  20|15.12.2023|80013126|VALEMARH  |SERVICIO DE APOYO LOGÍSTICO             |          |        1 |CA65|RD4|| |            |03        |
|50967720  |  30|15.12.2023|80013126|VALEMARH  |SERVICIO DE APOYO LOGÍSTICO             |          |       15 |CA65|RD4|| |            |03        |
|50967720  |  40|15.12.2023|80014418|VALEMARH  |TRANSPORTE CARGA EVENTOS                |          |        1 |CA65|RD4|| |            |03        |
|50967721  |  10|15.12.2023|80014439|VALEMARH  |AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
|50967721  |  20|15.12.2023|80007592|VALEMARH  |ALQUILER OTROS SERVICIOS AUDIOVI REGIONA|          |        1 |CA65|RD4|| |            |03        |
|1300129456|  10|15.12.2023|80001091|DORISUAV  |OBSEQUIOS EMPRESARIALES                 |          |        5 |CR01|HYT|| |            |03        |
|1300129456|  20|15.12.2023|80001091|DORISUAV  |OBSEQUIOS EMPRESARIALES                 |          |       10 |CR01|HYT|| |            |03        |
|50967350  |  10|14.12.2023|95026802|LESLSISCAI|CARNET PRUEBAS RAPIDAS                  |          |      200 |CA04|SAS|| |            |03        |
|50967350  |  20|14.12.2023|95026594|LESLSISCAI|CARNET PRUEBAS RAPIDAS VIH              |          |       20 |CA04|SAS|| |            |03        |
|50967421  |  10|14.12.2023|80019114|ANGIROZCAR| CINECOLOMBIA BONO 2D                   |          |       50 |CA65|RD4|| |            |03        |
|50967421  |  20|14.12.2023|80020686|ANGIROZCAR|CINECOLOMBIA BONO COMBO 3               |          |       50 |CA65|RD4|| |            |03        |
|1300129504|  10|14.12.2023|80025033|NANCGARS  |REACTIVO CLORO LIBRE POLVO (100 TEST)   |          |       15 |CA10|H02|| |            |03        |
|1300129504|  20|14.12.2023|80007813|NANCGARS  |REACTIVOS PH-CLORO                      |          |       10 |CA10|H02|| |            |03        |
|1300129504|  30|14.12.2023|80031458|NANCGARS  |ESTANDAR CALCHECK ALCALINIDAD           |          |        1 |CA10|H02|| |            |03        |
|1300129504|  40|14.12.2023|80031460|NANCGARS  |ESTANDAR CALCHECK PARA CLORO LIBRE      |          |        1 |CA10|H02|| |            |03        |
|1300129504|  50|14.12.2023|80031462|NANCGARS  |POOL LINE CALCHECK ESTANDAR PH          |          |        1 |CA10|H02|| |            |03        |
|50967197  |  10|13.12.2023|80000904|JORGPINM  |AYB ITEM 44. OLIMPIADAS OTRAS DISCIPLINA|          |        1 |CA82|RD5|| |            |03        |
|1300129349|  10|13.12.2023|78000652|LUISTOVE  |POLIZA CUMPLIMIENTO                     |          |        1 |CA04|SAS|| |            |03        |
|1300129350|  10|13.12.2023|78000652|LUISTOVE  |POLIZA CUMPLIMIENTO                     |          |        1 |CA04|SAS|| |            |03        |
|50966796  |  10|12.12.2023|80006559|CAMIGUZCAS|MAESTRO DE CEREMONIAS                   |          |        6 |CA65|RD4|| |            |03        |
|50966853  |  10|12.12.2023|80014439|VICTBARG  |ACTIVIDAD PRESIDENCIA A&B               |          |        1 |CA65|RD4|| |            |03        |
|50966853  |  20|12.12.2023|80007592|VICTBARG  |ACTIVIDAD PRESIDENCIA LOGISTICA         |          |        1 |CA65|RD4|| |            |03        |
|50967173  |  10|12.12.2023|80014412|IDALROJG  |LOCACIÓN                                |          |        1 |CA65|RD4|| |            |03        |
|50967173  |  20|12.12.2023|80001039|IDALROJG  |PABELLON                                |          |        1 |CA65|RD4|| |            |03        |
|50967173  |  30|12.12.2023|80001039|IDALROJG  |PABELLON                                |          |        1 |CA65|RD4|| |            |03        |
|50967173  |  40|12.12.2023|80010924|IDALROJG  |BATERIA  BAÑOS EVENTOS                  |          |        2 |CA65|RD4|| |            |03        |
|50967173  |  50|12.12.2023|80001059|IDALROJG  |TARIMA MODULAR                          |          |        1 |CA65|RD4|| |            |03        |
|50967173  |  60|12.12.2023|80014413|IDALROJG  |EVENTOS ARTISTICOS                      |          |        1 |CA65|RD4|| |            |03        |
|50967173  |  70|12.12.2023|80014026|IDALROJG  |SONIDO PROFESIONAL EXTERNO EVENTOS      |          |        1 |CA65|RD4|| |            |03        |
|50967173  |  80|12.12.2023|80004385|IDALROJG  |PLANTA ELECTRICA                        |          |        1 |CA65|RD4|| |            |03        |
|50967173  |  90|12.12.2023|80001042|IDALROJG  |MOBILIARIO MENAJE Y DESECHABLES         |          |        1 |CA65|RD4|| |            |03        |
|50967173  | 100|12.12.2023|80004675|IDALROJG  |LOGISTICA Y PERSONAL                    |          |        1 |CA65|RD4|| |            |03        |
|50967173  | 110|12.12.2023|80001090|IDALROJG  |AMBIEBTRACIÓN Y EXPERIENCIAS            |          |        1 |CA65|RD4|| |            |03        |
|50967173  | 120|12.12.2023|80002475|IDALROJG  |SEGURO DE ACCIDENTES                    |          |        1 |CA65|RD4|| |            |03        |
|50967173  | 130|12.12.2023|80000904|IDALROJG  |REFRIGERIO AM                           |          |    1.750 |CA65|RD4|| |            |03        |
|50967173  | 140|12.12.2023|80000904|IDALROJG  |REFRIGERIO AM VEGETARIANO               |          |       50 |CA65|RD4|| |            |03        |
|50967173  | 150|12.12.2023|80014439|IDALROJG  |AYB ALMUERZO                            |          |    1.750 |CA65|RD4|| |            |03        |
|50967173  | 160|12.12.2023|80014439|IDALROJG  |AYB ALMUERZO                            |          |       50 |CA65|RD4|| |            |03        |
|50967173  | 170|12.12.2023|80000904|IDALROJG  |REFRIGERIO PM                           |          |    1.800 |CA65|RD4|| |            |03        |
|50967173  | 180|12.12.2023|80020704|IDALROJG  |BEBIDAS                                 |          |    1.800 |CA65|RD4|| |            |03        |
|50967173  | 190|12.12.2023|80020704|IDALROJG  |BEBIDAS                                 |          |    3.600 |CA65|RD4|| |            |03        |
|50967173  | 200|12.12.2023|80001140|IDALROJG  |TRANSPORTE                              |          |        1 |CA65|RD4|| |            |03        |
|50966276  |  10|07.12.2023|80009943|CRISCORREI|ENTRADA PARQUES EVENTOS EXENTO          |          |      135 |CA65|RD4|| |            |03        |
|50966276  |  20|07.12.2023|80001113|CRISCORREI|SERVICIOS COMPL. DE  FOTOGRAFÍAS        |          |        1 |CA65|RD4|| |            |03        |
|50966276  |  30|07.12.2023|80001140|CRISCORREI|TRANSPORTE DE MATERIALES                |          |        1 |CA65|RD4|| |            |03        |
|50965688  |  10|05.12.2023|80000904|JORGPINM  |A&B torneo fútbo                        |          |        1 |CA82|RD5|| |            |03        |
|50965217  |  10|04.12.2023|80000904|JORGPINM  |AYB ITEM 2                              |          |        1 |CA82|RD5|| |            |03        |
|50965218  |  10|04.12.2023|80000904|JORGPINM  |AYB ITEM 1                              |          |        1 |CA82|RD5|| |            |03        |
|50965219  |  10|04.12.2023|80000904|JORGPINM  |AYB ITEM 4                              |          |        1 |CA82|RD5|| |            |03        |
|50965236  |  10|04.12.2023|80000904|JORGPINM  |AyB DE BIENESTAR                        |          |       77 |CA82|RD5|| |            |03        |
|50965319  |  10|04.12.2023|95023088|LAUROBRVAL|CARNET PRUEBAS RAPIDAS VIH SIFILIS AMAR |          |      500 |CS31|SAS|| |            |03        |
|50965319  |  20|04.12.2023|95026594|LAUROBRVAL|CARNET PRUEBAS RAPIDAS VIH              |          |      500 |CS31|SAS|| |            |03        |
|50965345  |  10|04.12.2023|80000904|JAIRZARR  |REFRIGERIO INTERNO                      |          |        1 |CA82|RD5|| |            |03        |
|50965112  |  10|03.12.2023|80009943|INGRDELP  |ENTRADA PARQUES EVENTOS EXENTO          |          |        1 |CA65|RD4|| |            |03        |
|50965112  |  20|03.12.2023|80014439|INGRDELP  |AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
|50965112  |  30|03.12.2023|80000988|INGRDELP  |DECORACIONES ESPECIALES ESCENOGRAFÍAS   |          |        1 |CA65|RD4|| |            |03        |
|50965113  |  10|03.12.2023|80009943|INGRDELP  |ENTRADA PARQUES EVENTOS EXENTO          |          |        1 |CA65|RD4|| |            |03        |
|50965113  |  20|03.12.2023|80014439|INGRDELP  |AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
|50965113  |  30|03.12.2023|80000988|INGRDELP  |DECORACIONES ESPECIALES ESCENOGRAFÍAS   |          |        1 |CA65|RD4|| |            |03        |
|50965114  |  10|03.12.2023|80009943|INGRDELP  |ENTRADA PARQUES EVENTOS EXENTO          |          |        1 |CA65|RD4|| |            |03        |
|50965114  |  20|03.12.2023|80014439|INGRDELP  |AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
|50965114  |  30|03.12.2023|80000988|INGRDELP  |DECORACIONES ESPECIALES ESCENOGRAFÍAS   |          |        1 |CA65|RD4|| |            |03        |
|50965179  |  10|03.12.2023|80009943|INGRDELP  |ENTRADA PARQUES EVENTOS EXENTO          |          |        1 |CA65|RD4|| |            |03        |
|50965179  |  20|03.12.2023|80014439|INGRDELP  |AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
|50965179  |  30|03.12.2023|80000988|INGRDELP  |DECORACIONES ESPECIALES ESCENOGRAFÍAS   |          |        1 |CA65|RD4|| |            |03        |
|50965180  |  10|03.12.2023|80009943|INGRDELP  |ENTRADA PARQUES EVENTOS EXENTO          |          |        1 |CA65|RD4|| |            |03        |
|50965180  |  20|03.12.2023|80014439|INGRDELP  |AYB ALMUERZO                            |          |        1 |CA65|RD4|| |            |03        |
